,sid,datetime,temperature,precipitation,wind_speed
4064,433,2019-02-20 08:00:00,6.8,0.0,5.5
4065,433,2019-02-20 09:00:00,7.4,0.0,4.8
4066,433,2019-02-20 10:00:00,7.9,0.0,5.0
4067,433,2019-02-20 11:00:00,8.5,0.0,5.2
4068,433,2019-02-20 12:00:00,9.2,0.0,5.3
4069,433,2019-02-20 13:00:00,10.0,0.0,5.1
4070,433,2019-02-20 14:00:00,10.0,0.0,5.5
4071,433,2019-02-20 15:00:00,10.0,0.0,4.5
4072,433,2019-02-20 16:00:00,9.8,0.0,4.3
4073,433,2019-02-20 17:00:00,9.5,0.0,3.3
4074,433,2019-02-20 18:00:00,9.2,0.0,2.5
4075,433,2019-02-20 19:00:00,8.9,0.0,2.9
4076,433,2019-02-20 20:00:00,8.6,0.0,3.5
4077,433,2019-02-20 21:00:00,8.3,0.0,3.5
4078,433,2019-02-20 22:00:00,7.8,0.0,2.8
4079,433,2019-02-20 23:00:00,7.1,0.0,2.0
4080,433,2019-02-21 00:00:00,7.1,0.0,2.4
4081,433,2019-02-21 01:00:00,6.5,0.0,2.4
4082,433,2019-02-21 02:00:00,6.3,0.0,3.0
4083,433,2019-02-21 03:00:00,6.6,0.0,3.0
4084,433,2019-02-21 04:00:00,6.7,0.0,2.7
4085,433,2019-02-21 05:00:00,6.7,0.0,2.7
4086,433,2019-02-21 06:00:00,6.5,0.3,2.1
4087,433,2019-02-21 07:00:00,6.6,0.0,2.3
4088,433,2019-02-21 08:00:00,7.3,0.0,2.8
4089,433,2019-02-21 09:00:00,7.4,0.3,4.5
4090,433,2019-02-21 10:00:00,7.6,0.1,4.2
4091,433,2019-02-21 11:00:00,8.7,0.0,4.8
4092,433,2019-02-21 12:00:00,10.2,0.0,5.5
4093,433,2019-02-21 13:00:00,10.5,0.0,4.8
4094,433,2019-02-21 14:00:00,10.9,0.0,5.4
4095,433,2019-02-21 15:00:00,9.9,0.0,4.5
4096,433,2019-02-21 16:00:00,10.1,0.1,3.7
4097,433,2019-02-21 17:00:00,10.1,0.0,3.9
4098,433,2019-02-21 18:00:00,10.3,0.0,4.1
4099,433,2019-02-21 19:00:00,8.9,0.7,4.6
4100,433,2019-02-21 20:00:00,8.7,0.4,4.4
4101,433,2019-02-21 21:00:00,8.7,0.5,5.4
4102,433,2019-02-21 22:00:00,8.9,0.2,7.0
4103,433,2019-02-21 23:00:00,8.7,0.2,5.8
4104,433,2019-02-22 00:00:00,8.7,0.1,6.0
4105,433,2019-02-22 01:00:00,8.5,0.0,6.1
4106,433,2019-02-22 02:00:00,8.1,0.0,6.4
4107,433,2019-02-22 03:00:00,8.0,0.0,5.7
4108,433,2019-02-22 04:00:00,7.5,0.0,5.8
4109,433,2019-02-22 05:00:00,5.2,0.0,8.3
4110,433,2019-02-22 06:00:00,3.6,0.0,6.6
4111,433,2019-02-22 07:00:00,3.1,0.0,8.5
4112,433,2019-02-22 08:00:00,1.9,0.0,6.4
4113,433,2019-02-22 09:00:00,1.5,0.0,7.1
4114,433,2019-02-22 10:00:00,2.7,0.0,6.7
4115,433,2019-02-22 11:00:00,3.1,0.0,5.8
4116,433,2019-02-22 12:00:00,4.0,0.0,5.7
4117,433,2019-02-22 13:00:00,4.0,0.0,5.4
4118,433,2019-02-22 14:00:00,4.1,0.0,5.2
4119,433,2019-02-22 15:00:00,4.0,0.0,4.7
4120,433,2019-02-22 16:00:00,3.1,0.0,4.0
4121,433,2019-02-22 17:00:00,1.2,0.0,3.0
4122,433,2019-02-22 18:00:00,0.3,0.0,3.0
4123,433,2019-02-22 19:00:00,0.1,0.0,2.6
4124,433,2019-02-22 20:00:00,-0.7,0.0,3.4
4125,433,2019-02-22 21:00:00,-1.2,0.0,3.5
4126,433,2019-02-22 22:00:00,-1.3,0.0,3.1
4127,433,2019-02-22 23:00:00,-1.5,0.0,2.7
4128,433,2019-02-23 00:00:00,-2.0,0.0,2.0
4129,433,2019-02-23 01:00:00,-2.0,0.0,2.8
4130,433,2019-02-23 02:00:00,-2.0,0.0,3.4
4131,433,2019-02-23 03:00:00,-2.5,0.0,3.1
4132,433,2019-02-23 04:00:00,-2.8,0.0,3.2
4133,433,2019-02-23 05:00:00,-2.9,0.0,2.4
4134,433,2019-02-23 06:00:00,-3.5,0.0,2.5
4135,433,2019-02-23 07:00:00,-3.5,0.0,1.9
4136,433,2019-02-23 08:00:00,-2.4,0.0,3.4
4137,433,2019-02-23 09:00:00,-0.5,0.0,3.2
4138,433,2019-02-23 10:00:00,1.2,0.0,3.3
4139,433,2019-02-23 11:00:00,2.6,0.0,3.7
4140,433,2019-02-23 12:00:00,3.4,0.0,3.4
4141,433,2019-02-23 13:00:00,4.3,0.0,3.1
4142,433,2019-02-23 14:00:00,4.6,0.0,2.6
4143,433,2019-02-23 15:00:00,4.8,0.0,2.6
4144,433,2019-02-23 16:00:00,4.3,0.0,2.0
4145,433,2019-02-23 17:00:00,3.1,0.0,2.2
4146,433,2019-02-23 18:00:00,2.1,0.0,1.5
4147,433,2019-02-23 19:00:00,1.5,0.0,1.9
4148,433,2019-02-23 20:00:00,1.1,0.0,1.6
4149,433,2019-02-23 21:00:00,0.2,0.0,1.0
4150,433,2019-02-23 22:00:00,-1.3,0.0,0.5
4151,433,2019-02-23 23:00:00,0.0,0.0,1.6
4152,433,2019-02-24 00:00:00,-1.4,0.0,0.6
4153,433,2019-02-24 01:00:00,-0.7,0.0,1.5
4154,433,2019-02-24 02:00:00,-1.2,0.0,1.7
4155,433,2019-02-24 03:00:00,-1.5,0.0,1.4
4156,433,2019-02-24 04:00:00,-2.1,0.0,0.5
4157,433,2019-02-24 05:00:00,-1.0,0.0,2.0
4158,433,2019-02-24 06:00:00,-1.8,0.0,1.2
4159,433,2019-02-24 07:00:00,-1.2,0.0,1.6
4160,433,2019-02-24 08:00:00,-0.5,0.0,1.5
4161,433,2019-02-24 09:00:00,1.0,0.0,1.5
4162,433,2019-02-24 10:00:00,4.4,0.0,2.3
4163,433,2019-02-24 11:00:00,8.2,0.0,1.1
4164,433,2019-02-24 12:00:00,9.5,0.0,1.7
4165,433,2019-02-24 13:00:00,11.5,0.0,1.3
4166,433,2019-02-24 14:00:00,12.2,0.0,2.4
4167,433,2019-02-24 15:00:00,13.1,0.0,2.0
4168,433,2019-02-24 16:00:00,11.9,0.0,2.4
4169,433,2019-02-24 17:00:00,9.2,0.0,2.0
4170,433,2019-02-24 18:00:00,8.5,0.0,1.1
4171,433,2019-02-24 19:00:00,6.5,0.0,1.3
4172,433,2019-02-24 20:00:00,6.1,0.0,1.9
4173,433,2019-02-24 21:00:00,5.3,0.0,0.6
4174,433,2019-02-24 22:00:00,4.9,0.0,1.7
4175,433,2019-02-24 23:00:00,3.9,0.0,1.3
4176,433,2019-02-25 00:00:00,3.7,0.0,1.4
4177,433,2019-02-25 01:00:00,3.1,0.0,1.2
4178,433,2019-02-25 02:00:00,2.3,0.0,0.7
4179,433,2019-02-25 03:00:00,2.7,0.0,1.3
4180,433,2019-02-25 04:00:00,1.3,0.0,0.7
4181,433,2019-02-25 05:00:00,2.2,0.0,0.7
4182,433,2019-02-25 06:00:00,2.1,0.0,1.9
4183,433,2019-02-25 07:00:00,2.2,0.0,1.2
4184,433,2019-02-25 08:00:00,4.4,0.0,1.6
4185,433,2019-02-25 09:00:00,6.8,0.0,2.6
4186,433,2019-02-25 10:00:00,8.9,0.0,3.6
4187,433,2019-02-25 11:00:00,11.0,0.0,3.6
4188,433,2019-02-25 12:00:00,12.0,0.0,4.2
4189,433,2019-02-25 13:00:00,13.2,0.0,5.2
4190,433,2019-02-25 14:00:00,13.9,0.0,4.8
4191,433,2019-02-25 15:00:00,13.5,0.0,5.3
4192,433,2019-02-25 16:00:00,13.1,0.0,4.7
4193,433,2019-02-25 17:00:00,10.4,0.0,4.1
4194,433,2019-02-25 18:00:00,10.1,0.0,3.7
4195,433,2019-02-25 19:00:00,9.8,0.0,3.0
4196,433,2019-02-25 20:00:00,9.0,0.0,3.2
4197,433,2019-02-25 21:00:00,8.8,0.0,3.0
4198,433,2019-02-25 22:00:00,8.0,0.0,3.8
4199,433,2019-02-25 23:00:00,7.0,0.0,2.8
4200,433,2019-02-26 00:00:00,6.6,0.0,3.3
4201,433,2019-02-26 01:00:00,6.3,0.0,2.9
4202,433,2019-02-26 02:00:00,5.0,0.0,2.9
4203,433,2019-02-26 03:00:00,4.6,0.0,3.8
4204,433,2019-02-26 04:00:00,4.4,0.0,3.0
4205,433,2019-02-26 05:00:00,4.5,0.0,3.6
4206,433,2019-02-26 06:00:00,4.7,0.0,3.7
4207,433,2019-02-26 07:00:00,4.3,0.0,3.8
4208,433,2019-02-26 08:00:00,5.0,0.0,3.2
4209,433,2019-02-26 09:00:00,6.9,0.0,4.3
4210,433,2019-02-26 10:00:00,8.0,0.0,3.0
4211,433,2019-02-26 11:00:00,8.8,0.0,1.8
4212,433,2019-02-26 12:00:00,10.2,0.0,3.5
4213,433,2019-02-26 13:00:00,11.0,0.0,3.6
4214,433,2019-02-26 14:00:00,11.5,0.0,3.8
4215,433,2019-02-26 15:00:00,11.5,0.0,3.2
4216,433,2019-02-26 16:00:00,10.9,0.0,3.1
4217,433,2019-02-26 17:00:00,10.2,0.0,1.3
4218,433,2019-02-26 18:00:00,9.0,0.0,1.8
4219,433,2019-02-26 19:00:00,6.9,0.0,1.5
4220,433,2019-02-26 20:00:00,6.9,0.0,0.5
4221,433,2019-02-26 21:00:00,5.2,0.0,0.7
4222,433,2019-02-26 22:00:00,5.0,0.0,0.3
4223,433,2019-02-26 23:00:00,4.2,0.0,0.8
4224,433,2019-02-27 00:00:00,3.9,0.0,0.4
4225,433,2019-02-27 01:00:00,3.4,0.0,0.7
4226,433,2019-02-27 02:00:00,2.1,0.0,0.7
4227,433,2019-02-27 03:00:00,1.7,0.0,1.2
4228,433,2019-02-27 04:00:00,2.0,0.0,0.9
4229,433,2019-02-27 05:00:00,1.5,0.0,1.2
4230,433,2019-02-27 06:00:00,1.4,0.0,1.3
4231,433,2019-02-27 07:00:00,2.1,0.0,1.2
4232,433,2019-02-27 08:00:00,5.0,0.0,1.2
4233,433,2019-02-27 09:00:00,8.4,0.0,2.3
4234,433,2019-02-27 10:00:00,11.3,0.0,2.8
4235,433,2019-02-27 11:00:00,13.4,0.0,3.2
4236,433,2019-02-27 12:00:00,15.1,0.0,3.3
4237,433,2019-02-27 13:00:00,16.0,0.0,4.1
4238,433,2019-02-27 14:00:00,16.6,0.0,4.1
4239,433,2019-02-27 15:00:00,16.5,0.0,3.8
4240,433,2019-02-27 16:00:00,16.0,0.0,3.1
4241,433,2019-02-27 17:00:00,14.3,0.0,1.8
4242,433,2019-02-27 18:00:00,12.5,0.0,2.0
4243,433,2019-02-27 19:00:00,11.4,0.0,2.5
4244,433,2019-02-27 20:00:00,10.5,0.0,2.9
4245,433,2019-02-27 21:00:00,9.5,0.0,3.0
4246,433,2019-02-27 22:00:00,8.3,0.0,3.1
4247,433,2019-02-27 23:00:00,8.2,0.0,2.5
4248,433,2019-02-28 00:00:00,8.0,0.0,2.3
4249,433,2019-02-28 01:00:00,7.1,0.0,3.2
4250,433,2019-02-28 02:00:00,8.2,0.0,4.1
4251,433,2019-02-28 03:00:00,8.6,0.0,4.0
4252,433,2019-02-28 04:00:00,8.3,0.0,4.0
4253,433,2019-02-28 05:00:00,8.0,0.0,5.0
4254,433,2019-02-28 06:00:00,7.4,0.0,5.4
4255,433,2019-02-28 07:00:00,7.3,0.0,5.6
4256,433,2019-02-28 08:00:00,7.9,0.0,6.3
4257,433,2019-02-28 09:00:00,8.9,0.0,7.3
4258,433,2019-02-28 10:00:00,10.3,0.0,7.5
4259,433,2019-02-28 11:00:00,11.5,0.0,7.0
4260,433,2019-02-28 12:00:00,12.0,0.0,7.5
4261,433,2019-02-28 13:00:00,12.8,0.0,7.3
4262,433,2019-02-28 14:00:00,11.9,0.0,7.2
4263,433,2019-02-28 15:00:00,11.1,0.0,7.6
4264,433,2019-02-28 16:00:00,10.3,0.0,4.9
4265,433,2019-02-28 17:00:00,9.0,0.0,6.3
4266,433,2019-02-28 18:00:00,7.0,0.0,5.6
4267,433,2019-02-28 19:00:00,5.8,0.0,3.9
4268,433,2019-02-28 20:00:00,5.8,0.0,3.6
4269,433,2019-02-28 21:00:00,5.6,0.0,4.8
4270,433,2019-02-28 22:00:00,5.6,0.0,3.1
4271,433,2019-02-28 23:00:00,5.2,0.0,2.6
4272,433,2019-03-01 00:00:00,3.4,0.0,2.5
4273,433,2019-03-01 01:00:00,4.2,0.0,1.2
4274,433,2019-03-01 02:00:00,4.4,0.0,1.8
4275,433,2019-03-01 03:00:00,4.6,0.0,1.6
4276,433,2019-03-01 04:00:00,4.5,0.0,1.6
4277,433,2019-03-01 05:00:00,4.9,0.0,1.7
4278,433,2019-03-01 06:00:00,4.9,0.0,0.9
4279,433,2019-03-01 07:00:00,5.1,0.0,1.5
4280,433,2019-03-01 08:00:00,5.5,0.0,2.0
4281,433,2019-03-01 09:00:00,5.6,0.0,1.2
4282,433,2019-03-01 10:00:00,5.6,0.0,2.0
4283,433,2019-03-01 11:00:00,5.7,0.0,3.4
4284,433,2019-03-01 12:00:00,5.2,0.0,3.1
4285,433,2019-03-01 13:00:00,5.0,0.0,4.0
4286,433,2019-03-01 14:00:00,4.3,0.0,5.1
4287,433,2019-03-01 15:00:00,5.3,0.0,4.0
4288,433,2019-03-01 16:00:00,5.3,0.0,4.8
4289,433,2019-03-01 17:00:00,4.9,0.0,4.5
4290,433,2019-03-01 18:00:00,4.2,0.0,3.2
4291,433,2019-03-01 19:00:00,4.0,0.0,4.1
4292,433,2019-03-01 20:00:00,3.5,0.0,4.8
4293,433,2019-03-01 21:00:00,3.5,0.0,3.8
4294,433,2019-03-01 22:00:00,3.4,0.0,2.6
4295,433,2019-03-01 23:00:00,3.5,0.0,1.9
4296,433,2019-03-02 00:00:00,3.4,0.0,2.7
4297,433,2019-03-02 01:00:00,3.3,0.0,2.3
4298,433,2019-03-02 02:00:00,3.2,0.0,1.6
4299,433,2019-03-02 03:00:00,3.2,0.0,1.7
4300,433,2019-03-02 04:00:00,3.1,0.0,2.1
4301,433,2019-03-02 05:00:00,2.9,0.0,2.2
4302,433,2019-03-02 06:00:00,3.0,0.0,2.3
4303,433,2019-03-02 07:00:00,3.4,0.0,1.8
4304,433,2019-03-02 08:00:00,3.8,0.0,2.7
4305,433,2019-03-02 09:00:00,4.3,0.0,2.9
4306,433,2019-03-02 10:00:00,4.8,0.0,3.2
4307,433,2019-03-02 11:00:00,5.1,0.0,4.1
4308,433,2019-03-02 12:00:00,5.4,0.0,3.2
4309,433,2019-03-02 13:00:00,5.5,0.0,4.3
4310,433,2019-03-02 14:00:00,5.5,0.0,4.3
4311,433,2019-03-02 15:00:00,5.7,0.0,3.1
4312,433,2019-03-02 16:00:00,5.6,0.0,3.2
4313,433,2019-03-02 17:00:00,5.3,0.0,3.0
4314,433,2019-03-02 18:00:00,5.0,0.0,2.1
4315,433,2019-03-02 19:00:00,4.8,0.0,2.6
4316,433,2019-03-02 20:00:00,4.1,0.0,2.5
4317,433,2019-03-02 21:00:00,3.9,0.0,2.7
4318,433,2019-03-02 22:00:00,4.0,0.0,2.5
4319,433,2019-03-02 23:00:00,4.5,0.0,2.8
4320,433,2019-03-03 00:00:00,4.4,0.0,2.7
4321,433,2019-03-03 01:00:00,5.1,0.0,3.2
4322,433,2019-03-03 02:00:00,5.5,0.1,3.6
4323,433,2019-03-03 03:00:00,6.0,0.0,3.9
4324,433,2019-03-03 04:00:00,6.3,0.2,4.0
4325,433,2019-03-03 05:00:00,6.9,0.0,4.0
4326,433,2019-03-03 06:00:00,7.5,0.0,3.3
4327,433,2019-03-03 07:00:00,8.7,0.0,5.1
4328,433,2019-03-03 08:00:00,9.6,0.0,5.5
4329,433,2019-03-03 09:00:00,10.5,0.0,7.0
4330,433,2019-03-03 10:00:00,10.8,0.0,6.3
4331,433,2019-03-03 11:00:00,11.0,0.1,5.8
4332,433,2019-03-03 12:00:00,11.3,0.0,6.9
4333,433,2019-03-03 13:00:00,10.8,0.1,5.6
4334,433,2019-03-03 14:00:00,11.4,0.0,4.8
4335,433,2019-03-03 15:00:00,11.1,0.0,6.1
4336,433,2019-03-03 16:00:00,9.9,0.3,5.7
4337,433,2019-03-03 17:00:00,9.5,0.5,5.4
4338,433,2019-03-03 18:00:00,9.6,0.0,5.6
4339,433,2019-03-03 19:00:00,9.8,0.1,6.3
4340,433,2019-03-03 20:00:00,10.1,0.0,6.1
4341,433,2019-03-03 21:00:00,10.3,0.0,5.7
4342,433,2019-03-03 22:00:00,10.4,0.0,5.4
4343,433,2019-03-03 23:00:00,9.9,0.0,4.7
4344,433,2019-03-04 00:00:00,10.4,0.0,5.6
4345,433,2019-03-04 01:00:00,10.1,0.0,4.8
4346,433,2019-03-04 02:00:00,10.2,0.0,4.6
4347,433,2019-03-04 03:00:00,9.8,0.0,4.4
4348,433,2019-03-04 04:00:00,9.7,0.0,4.5
4349,433,2019-03-04 05:00:00,9.2,0.0,3.8
4350,433,2019-03-04 06:00:00,9.4,0.0,5.2
4351,433,2019-03-04 07:00:00,9.6,0.0,5.1
4352,433,2019-03-04 08:00:00,10.4,0.0,3.6
4353,433,2019-03-04 09:00:00,11.2,0.0,4.5
4354,433,2019-03-04 10:00:00,12.3,0.0,3.7
4355,433,2019-03-04 11:00:00,14.9,0.0,7.0
4356,433,2019-03-04 12:00:00,9.0,0.4,9.0
4357,433,2019-03-04 13:00:00,10.0,0.2,5.4
4358,433,2019-03-04 14:00:00,12.9,0.0,6.7
4359,433,2019-03-04 15:00:00,13.3,0.0,7.5
4360,433,2019-03-04 16:00:00,13.1,0.0,8.1
4361,433,2019-03-04 17:00:00,7.1,3.1,7.3
4362,433,2019-03-04 18:00:00,6.9,0.1,6.2
4363,433,2019-03-04 19:00:00,6.6,0.0,5.8
4364,433,2019-03-04 20:00:00,7.1,0.0,6.1
4365,433,2019-03-04 21:00:00,7.7,0.0,7.7
4366,433,2019-03-04 22:00:00,7.0,0.0,6.7
4367,433,2019-03-04 23:00:00,6.9,0.0,7.6
4368,433,2019-03-05 00:00:00,6.7,0.0,7.4
4369,433,2019-03-05 01:00:00,7.0,0.0,7.3
4370,433,2019-03-05 02:00:00,6.7,0.0,6.6
4371,433,2019-03-05 03:00:00,5.6,0.0,5.6
4372,433,2019-03-05 04:00:00,6.4,0.0,6.5
4373,433,2019-03-05 05:00:00,6.7,0.0,7.7
4374,433,2019-03-05 06:00:00,6.6,0.0,8.3
4375,433,2019-03-05 07:00:00,6.6,0.0,6.3
4376,433,2019-03-05 08:00:00,7.4,0.0,7.4
4377,433,2019-03-05 09:00:00,7.5,0.0,8.9
4378,433,2019-03-05 10:00:00,8.0,0.0,9.7
4379,433,2019-03-05 11:00:00,9.4,0.0,8.5
4380,433,2019-03-05 12:00:00,8.5,0.0,7.1
4381,433,2019-03-05 13:00:00,7.7,0.0,5.1
4382,433,2019-03-05 14:00:00,9.4,0.0,5.2
4383,433,2019-03-05 15:00:00,8.7,0.0,5.6
4384,433,2019-03-05 16:00:00,6.8,0.0,6.2
4385,433,2019-03-05 17:00:00,5.1,0.2,5.2
4386,433,2019-03-05 18:00:00,5.0,0.0,4.1
4387,433,2019-03-05 19:00:00,4.7,0.0,2.7
4388,433,2019-03-05 20:00:00,4.4,0.0,2.6
4389,433,2019-03-05 21:00:00,4.0,0.0,2.4
4390,433,2019-03-05 22:00:00,3.7,0.0,2.6
4391,433,2019-03-05 23:00:00,3.7,0.0,2.7
4392,433,2019-03-06 00:00:00,3.1,0.0,2.7
4393,433,2019-03-06 01:00:00,3.1,0.0,3.0
4394,433,2019-03-06 02:00:00,3.1,0.0,3.4
4395,433,2019-03-06 03:00:00,2.7,0.0,3.6
4396,433,2019-03-06 04:00:00,2.2,0.0,2.6
4397,433,2019-03-06 05:00:00,1.9,0.0,1.6
4398,433,2019-03-06 06:00:00,1.2,0.0,1.8
4399,433,2019-03-06 07:00:00,2.1,0.0,2.3
4400,433,2019-03-06 08:00:00,4.2,0.0,3.2
4401,433,2019-03-06 09:00:00,6.2,0.0,3.3
4402,433,2019-03-06 10:00:00,8.4,0.0,4.0
4403,433,2019-03-06 11:00:00,10.0,0.0,5.4
4404,433,2019-03-06 12:00:00,10.5,0.0,6.7
4405,433,2019-03-06 13:00:00,11.8,0.0,5.4
4406,433,2019-03-06 14:00:00,12.1,0.0,6.0
4407,433,2019-03-06 15:00:00,12.0,0.0,5.4
4408,433,2019-03-06 16:00:00,11.2,0.0,6.2
4409,433,2019-03-06 17:00:00,10.4,0.0,5.2
4410,433,2019-03-06 18:00:00,9.8,0.0,5.1
4411,433,2019-03-06 19:00:00,9.4,0.0,5.4
4412,433,2019-03-06 20:00:00,9.5,0.0,4.3
4413,433,2019-03-06 21:00:00,9.3,0.0,5.0
4414,433,2019-03-06 22:00:00,9.2,0.0,3.6
4415,433,2019-03-06 23:00:00,9.1,0.0,2.8
4416,433,2019-03-07 00:00:00,9.3,0.0,3.3
4417,433,2019-03-07 01:00:00,8.7,0.3,2.6
4418,433,2019-03-07 02:00:00,8.6,0.1,3.0
4419,433,2019-03-07 03:00:00,8.2,0.1,3.1
4420,433,2019-03-07 04:00:00,8.4,0.0,3.3
4421,433,2019-03-07 05:00:00,7.9,0.5,2.5
4422,433,2019-03-07 06:00:00,8.2,0.0,2.7
4423,433,2019-03-07 07:00:00,8.7,0.0,3.7
4424,433,2019-03-07 08:00:00,9.9,0.0,3.6
4425,433,2019-03-07 09:00:00,10.8,0.0,3.6
4426,433,2019-03-07 10:00:00,11.7,0.0,3.1
4427,433,2019-03-07 11:00:00,14.0,0.0,5.0
4428,433,2019-03-07 12:00:00,15.7,0.0,7.0
4429,433,2019-03-07 13:00:00,16.2,0.0,7.5
4430,433,2019-03-07 14:00:00,15.4,0.0,7.2
4431,433,2019-03-07 15:00:00,14.8,0.0,8.1
4432,433,2019-03-07 16:00:00,10.7,0.2,6.2
4433,433,2019-03-07 17:00:00,11.1,0.0,6.3
4434,433,2019-03-07 18:00:00,10.3,0.0,4.6
4435,433,2019-03-07 19:00:00,9.7,0.0,3.5
4436,433,2019-03-07 20:00:00,9.3,0.0,3.0
4437,433,2019-03-07 21:00:00,9.4,0.0,4.4
4438,433,2019-03-07 22:00:00,8.9,0.0,4.5
4439,433,2019-03-07 23:00:00,9.1,0.0,4.5
4440,433,2019-03-08 00:00:00,8.2,0.0,4.0
4441,433,2019-03-08 01:00:00,8.2,0.0,5.4
4442,433,2019-03-08 02:00:00,8.1,0.0,5.9
4443,433,2019-03-08 03:00:00,8.2,0.0,7.6
4444,433,2019-03-08 04:00:00,8.5,0.0,7.9
4445,433,2019-03-08 05:00:00,8.8,0.0,7.3
4446,433,2019-03-08 06:00:00,8.9,0.0,8.3
4447,433,2019-03-08 07:00:00,9.3,0.0,9.3
4448,433,2019-03-08 08:00:00,9.3,0.0,9.5
4449,433,2019-03-08 09:00:00,9.3,0.0,8.6
4450,433,2019-03-08 10:00:00,9.1,0.0,10.0
4451,433,2019-03-08 11:00:00,9.4,0.0,8.2
4452,433,2019-03-08 12:00:00,6.1,2.3,9.7
4453,433,2019-03-08 13:00:00,9.0,0.5,8.3
4454,433,2019-03-08 14:00:00,8.5,0.0,8.9
4455,433,2019-03-08 15:00:00,9.6,0.0,9.1
4456,433,2019-03-08 16:00:00,9.1,0.0,7.3
4457,433,2019-03-08 17:00:00,8.1,0.0,5.9
4458,433,2019-03-08 18:00:00,7.4,0.0,4.7
4459,433,2019-03-08 19:00:00,6.6,0.0,3.1
4460,433,2019-03-08 20:00:00,5.7,0.0,2.9
4461,433,2019-03-08 21:00:00,5.4,0.0,3.9
4462,433,2019-03-08 22:00:00,5.1,0.0,3.0
4463,433,2019-03-08 23:00:00,4.8,0.0,3.4
4464,433,2019-03-09 00:00:00,5.3,0.0,2.9
4465,433,2019-03-09 01:00:00,5.1,0.0,3.3
4466,433,2019-03-09 02:00:00,5.6,0.0,3.8
4467,433,2019-03-09 03:00:00,6.2,0.0,4.0
4468,433,2019-03-09 04:00:00,6.3,0.0,3.7
4469,433,2019-03-09 05:00:00,6.7,0.0,5.0
4470,433,2019-03-09 06:00:00,6.5,0.1,5.8
4471,433,2019-03-09 07:00:00,6.0,1.4,5.7
4472,433,2019-03-09 08:00:00,6.4,0.1,6.6
4473,433,2019-03-09 09:00:00,7.1,0.1,4.8
4474,433,2019-03-09 10:00:00,9.4,0.6,9.1
4475,433,2019-03-09 11:00:00,10.0,0.0,11.0
4476,433,2019-03-09 12:00:00,11.0,0.0,8.6
4477,433,2019-03-09 13:00:00,11.5,0.0,8.7
4478,433,2019-03-09 14:00:00,11.3,0.0,7.1
4479,433,2019-03-09 15:00:00,10.5,0.4,7.1
4480,433,2019-03-09 16:00:00,9.7,0.2,4.6
4481,433,2019-03-09 17:00:00,6.5,1.4,3.7
4482,433,2019-03-09 18:00:00,6.1,0.1,3.8
4483,433,2019-03-09 19:00:00,6.1,2.4,3.6
4484,433,2019-03-09 20:00:00,6.7,0.2,6.7
4485,433,2019-03-09 21:00:00,6.7,1.7,12.6
4486,433,2019-03-09 22:00:00,5.3,0.0,11.9
4487,433,2019-03-09 23:00:00,5.1,0.0,8.9
4488,433,2019-03-10 00:00:00,4.8,0.0,7.0
4489,433,2019-03-10 01:00:00,4.7,0.0,7.6
4490,433,2019-03-10 02:00:00,4.4,0.0,5.3
4491,433,2019-03-10 03:00:00,4.5,0.0,6.3
4492,433,2019-03-10 04:00:00,4.3,0.0,5.0
4493,433,2019-03-10 05:00:00,4.5,0.0,5.2
4494,433,2019-03-10 06:00:00,4.6,0.0,3.9
4495,433,2019-03-10 07:00:00,5.2,0.0,4.9
4496,433,2019-03-10 08:00:00,5.6,0.0,3.8
4497,433,2019-03-10 09:00:00,6.9,0.0,3.4
4498,433,2019-03-10 10:00:00,7.7,0.0,4.1
4499,433,2019-03-10 11:00:00,7.7,0.0,4.4
4500,433,2019-03-10 12:00:00,7.0,0.0,4.1
4501,433,2019-03-10 13:00:00,6.4,0.3,2.3
4502,433,2019-03-10 14:00:00,5.6,0.4,2.5
4503,433,2019-03-10 15:00:00,5.3,0.5,1.8
4504,433,2019-03-10 16:00:00,5.1,0.0,2.5
4505,433,2019-03-10 17:00:00,4.6,1.1,1.6
4506,433,2019-03-10 18:00:00,4.1,2.3,1.6
4507,433,2019-03-10 19:00:00,2.9,3.5,4.9
4508,433,2019-03-10 20:00:00,1.3,2.1,6.3
4509,433,2019-03-10 21:00:00,0.7,1.8,6.1
4510,433,2019-03-10 22:00:00,1.5,0.8,7.1
4511,433,2019-03-10 23:00:00,2.2,0.0,7.4
4512,433,2019-03-11 00:00:00,2.6,0.0,6.2
4513,433,2019-03-11 01:00:00,2.5,0.0,6.6
4514,433,2019-03-11 02:00:00,2.5,0.0,7.1
4515,433,2019-03-11 03:00:00,2.0,0.0,5.0
4516,433,2019-03-11 04:00:00,1.9,0.3,4.6
4517,433,2019-03-11 05:00:00,2.2,0.2,5.4
4518,433,2019-03-11 06:00:00,2.7,0.2,5.2
4519,433,2019-03-11 07:00:00,2.8,0.0,4.7
4520,433,2019-03-11 08:00:00,3.3,0.0,5.5
4521,433,2019-03-11 09:00:00,3.7,0.0,6.3
4522,433,2019-03-11 10:00:00,4.0,0.0,5.7
4523,433,2019-03-11 11:00:00,4.5,0.0,6.7
4524,433,2019-03-11 12:00:00,3.5,0.3,5.9
4525,433,2019-03-11 13:00:00,3.7,0.6,5.0
4526,433,2019-03-11 14:00:00,4.5,0.1,9.6
4527,433,2019-03-11 15:00:00,5.9,0.0,6.6
4528,433,2019-03-11 16:00:00,5.7,0.0,8.4
