"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","1420","201902092300","7.1","7","1"
"TT_TU_MN009","1420","201902100000","6.5","7","1"
"TT_TU_MN009","1420","201902100100","4.2","7","1"
"TT_TU_MN009","1420","201902100200","5.9","7","1"
"TT_TU_MN009","1420","201902100300","6.9","7","1"
"TT_TU_MN009","1420","201902100400","6.9","7","1"
"TT_TU_MN009","1420","201902100500","6.5","7","1"
"TT_TU_MN009","1420","201902100600","7","7","1"
"TT_TU_MN009","1420","201902100700","8.2","7","1"
"TT_TU_MN009","1420","201902100800","8.8","7","1"
"TT_TU_MN009","1420","201902100900","8.8","7","1"
"TT_TU_MN009","1420","201902101000","10.1","7","1"
"TT_TU_MN009","1420","201902101100","8.7","7","1"
"TT_TU_MN009","1420","201902101200","9.7","7","1"
"TT_TU_MN009","1420","201902101300","9.9","7","1"
"TT_TU_MN009","1420","201902101400","9.8","7","1"
"TT_TU_MN009","1420","201902101500","8.3","7","1"
"TT_TU_MN009","1420","201902101600","8.4","7","1"
"TT_TU_MN009","1420","201902101700","7.8","7","1"
"TT_TU_MN009","1420","201902101800","7","7","1"
"TT_TU_MN009","1420","201902101900","6.8","7","1"
"TT_TU_MN009","1420","201902102000","6.8","7","1"
"TT_TU_MN009","1420","201902102100","6.2","7","1"
"TT_TU_MN009","1420","201902102200","6.5","7","1"
"TT_TU_MN009","1420","201902102300","6.4","7","1"
"TT_TU_MN009","1420","201902110000","6.2","7","1"
"TT_TU_MN009","1420","201902110100","5.4","7","1"
"TT_TU_MN009","1420","201902110200","4.3","7","1"
"TT_TU_MN009","1420","201902110300","3.9","7","1"
"TT_TU_MN009","1420","201902110400","3.8","7","1"
"TT_TU_MN009","1420","201902110500","4.1","7","1"
"TT_TU_MN009","1420","201902110600","4.2","7","1"
"TT_TU_MN009","1420","201902110700","4.2","7","1"
"TT_TU_MN009","1420","201902110800","4.9","7","1"
"TT_TU_MN009","1420","201902110900","5.3","7","1"
"TT_TU_MN009","1420","201902111000","5.7","7","1"
"TT_TU_MN009","1420","201902111100","6.5","7","1"
"TT_TU_MN009","1420","201902111200","6.5","7","1"
"TT_TU_MN009","1420","201902111300","6.9","7","1"
"TT_TU_MN009","1420","201902111400","7.3","7","1"
"TT_TU_MN009","1420","201902111500","7.2","7","1"
"TT_TU_MN009","1420","201902111600","6.9","7","1"
"TT_TU_MN009","1420","201902111700","5","7","1"
"TT_TU_MN009","1420","201902111800","5.3","7","1"
"TT_TU_MN009","1420","201902111900","5.5","7","1"
